,energy_per_atom,O_concentration,C-O-H_C-sp1-H:mean_value,ether_concentration,H-O_coordination_number,O_n12_m2,prox_Ixx_ether_area,norm_density_ether_std,sp2-like_n11_m3,max_bond_angle
13432,-45.51842210031348,0.1253918,107.53,0.142857143,0.5,0.038,5.617602277,0.04077046,0.005,128.4
13433,-45.472816825396826,0.1206349,107.51,0.147058824,0.48,0.025,13.42169834,0.03865399,0.013,133.42
13434,-45.51515689655172,0.1253918,107.42,0.142857143,0.5,0.028,6.415866435,0.038644805,0.005,131.13
13435,-45.53520673981191,0.1253918,107.55,0.142857143,0.5,0.041,3.769942916,0.042166884,0.0,130.14
13436,-45.50177539184953,0.1253918,107.53,0.136690647,0.5,0.024,7.843935273,0.035397258,0.009,129.13
13437,-45.50008675078865,0.1230284,107.33,0.144927536,0.49,0.052,2.448537172,0.04115524,0.011,127.48
13438,-45.509527429467084,0.1253918,107.28,0.142857143,0.5,0.042,2.113612535,0.041593974,0.006,133.38
13439,-45.51908354231975,0.1253918,107.15,0.142857143,0.5,0.027,4.849348222,0.038761968,0.006,136.82
13440,-45.51633761755486,0.1253918,107.23,0.142857143,0.5,0.034,9.603958044,0.039451029,0.005,132.98
13441,-45.51787601880878,0.1253918,107.43,0.142857143,0.5,0.028,11.27181311,0.036269832,0.024,124.5
13442,-45.49046766561514,0.1230284,107.4,0.144927536,0.49,0.025,3.465435992,0.039128603,0.002,132.3
13443,-45.48928722397476,0.1230284,107.23,0.144927536,0.49,0.054,6.319928843,0.045631784,0.021,123.85
13444,-45.5084170846395,0.1253918,107.28,0.136690647,0.5,0.028,11.58307879,0.037910344,0.006,124.51
13445,-45.43681974723539,0.121643,107.24,0.138686131,0.49,0.051,5.277872001,0.042399506,0.011,125.24
13446,-45.486229810725554,0.1230284,107.29,0.144927536,0.49,0.028,10.34880381,0.039094733,0.002,129.85
13447,-45.515518495297805,0.1253918,107.35,0.142857143,0.5,0.036,5.271323416,0.036968255,0.011,126.47
13448,-45.50716285266457,0.1253918,107.12,0.142857143,0.5,0.014,8.489082038,0.035590475,0.0,134.73
13449,-45.516873824451416,0.1253918,107.35,0.142857143,0.5,0.031,5.37806603,0.036722316,0.008,129.42
13450,-45.5174039184953,0.1253918,107.32,0.142857143,0.5,0.042,6.754416985,0.04090694,0.022,131.53
13451,-45.43052692913386,0.1228346,107.41,0.137681159,0.5,0.043,4.036505664,0.039419541,0.011,128.1
13452,-45.48172239747634,0.1230284,107.22,0.144927536,0.49,0.03,5.898378908,0.038720153,0.003,125.28
13453,-45.5046551724138,0.1253918,107.16,0.142857143,0.5,0.022,5.018637368,0.036946624,0.0,130.3
13454,-45.55591527559055,0.1244094,107.42,0.151079137,0.49,0.039,6.768264875,0.041321527,0.0,132.61
13455,-45.51809122257053,0.1253918,107.25,0.142857143,0.5,0.033,7.914474654,0.039846511,0.011,132.15
13456,-45.52528166144201,0.1253918,107.29,0.142857143,0.5,0.038,5.516080489,0.041143637,0.008,132.23
13457,-45.49058753943218,0.1230284,107.39,0.144927536,0.49,0.036,4.631269091,0.038299344,0.003,127.57
13458,-45.57807388535032,0.1210191,107.42,0.161764706,0.47,0.04,12.06796548,0.043100802,0.014,131.25
13459,-45.50927382445141,0.1253918,107.3,0.142857143,0.5,0.033,14.08021138,0.039755534,0.003,134.18
13460,-45.51937758620689,0.1253918,107.29,0.136690647,0.5,0.044,7.867177162,0.040282848,0.011,124.04
13461,-45.51078777429467,0.1253918,107.15,0.142857143,0.5,0.019,5.397204272,0.035328996,0.002,133.23
13462,-45.50734028213166,0.1253918,107.55,0.142857143,0.5,0.031,6.476346094,0.043536208,0.003,128.75
13463,-45.495757523510974,0.1253918,107.41,0.142857143,0.5,0.019,10.86721174,0.036502146,0.002,132.88
13464,-45.43403228346457,0.1228346,107.33,0.137681159,0.5,0.022,10.58242006,0.035642067,0.008,126.66
13465,-45.55170755905512,0.1244094,107.32,0.151079137,0.49,0.028,7.150487591,0.039758447,0.002,131.45
13466,-45.553713385826775,0.1244094,107.27,0.151079137,0.49,0.022,18.9610769,0.040076062,0.0,130.27
13467,-45.52167554858934,0.1253918,107.44,0.142857143,0.5,0.028,7.069353974,0.040527729,0.003,133.01
13468,-45.51177225705329,0.1253918,106.95,0.136690647,0.5,0.017,5.697934945,0.036844087,0.003,134.95
13469,-45.50515313479624,0.1253918,107.3,0.142857143,0.5,0.025,3.149150781,0.036068055,0.003,124.16
13470,-45.513497962382445,0.1253918,107.2,0.142857143,0.5,0.041,12.45331304,0.040986571,0.0,131.61
13471,-45.4906023659306,0.1230284,107.2,0.144927536,0.49,0.019,6.730555173,0.036956543,0.003,126.66
13472,-45.51228463949843,0.1253918,107.15,0.142857143,0.5,0.03,4.858475878,0.037077179,0.0,134.11
13473,-45.51293228840126,0.1253918,107.24,0.142857143,0.5,0.031,4.531306659,0.040290604,0.006,128.78
13474,-45.43142362204725,0.1228346,107.42,0.137681159,0.5,0.025,7.832532338,0.036705687,0.014,134.03
13475,-45.55013338582677,0.1244094,107.3,0.151079137,0.49,0.036,8.325772736,0.042013702,0.005,130.83
13476,-45.48674952681388,0.1230284,107.44,0.144927536,0.49,0.054,8.95831379,0.041658961,0.017,128.11
13477,-45.56037133858268,0.1244094,107.44,0.151079137,0.49,0.058,4.241587109,0.045090386,0.011,125.89
13478,-45.51029514106583,0.1253918,107.24,0.142857143,0.5,0.031,8.761441235,0.037840058,0.006,125.32
13479,-45.51341300940439,0.1253918,107.24,0.142857143,0.5,0.028,7.646121576,0.037348933,0.003,127.82
13480,-45.5130421630094,0.1253918,107.2,0.142857143,0.5,0.028,5.059233944,0.037382834,0.006,133.2
13481,-45.51419310344827,0.1253918,107.35,0.142857143,0.5,0.055,4.733597713,0.043651602,0.013,134.11
13482,-45.50566771159875,0.1253918,107.24,0.142857143,0.5,0.044,5.770035394,0.043187609,0.006,132.82
13483,-45.51704827586207,0.1253918,107.49,0.142857143,0.5,0.022,13.46120159,0.035799669,0.008,130.93
13484,-45.51843369905956,0.1253918,107.5,0.142857143,0.5,0.042,3.657707051,0.042589012,0.009,135.77
13485,-45.50761802507837,0.1253918,107.16,0.142857143,0.5,0.025,7.495326672,0.036477913,0.006,130.67
13486,-45.50374200626959,0.1253918,107.24,0.142857143,0.5,0.024,7.44629497,0.036592658,0.005,134.63
13487,-45.51439059561128,0.1253918,107.25,0.142857143,0.5,0.022,4.896249254,0.037209897,0.017,133.46
13488,-45.52084106583072,0.1253918,107.35,0.142857143,0.5,0.044,9.628829753,0.043137421,0.009,130.02
13489,-45.5109131661442,0.1253918,107.28,0.142857143,0.5,0.014,5.219259477,0.035093903,0.003,125.27
13490,-45.51102993730408,0.1253918,107.33,0.142857143,0.5,0.034,4.070330096,0.038989555,0.009,129.05
13491,-45.52213636363636,0.1253918,107.14,0.142857143,0.5,0.017,7.955242632,0.034664226,0.002,132.75
13492,-45.503188401253915,0.1253918,107.15,0.142857143,0.5,0.033,5.657219075,0.041120039,0.003,127.9
13493,-45.48604731861199,0.1230284,107.03,0.144927536,0.49,0.038,4.396609801,0.038271567,0.017,126.35
13494,-45.517141379310345,0.1253918,107.36,0.142857143,0.5,0.038,12.89390001,0.041305017,0.011,136.89
13495,-45.501041379310344,0.1253918,107.24,0.142857143,0.5,0.02,5.847472271,0.039287235,0.005,127.02
13496,-45.4938144200627,0.1253918,107.17,0.142857143,0.5,0.028,17.4665259,0.041279143,0.002,133.29
13497,-45.514239341692786,0.1253918,107.35,0.142857143,0.5,0.011,9.965270764,0.033238018,0.002,132.93
13498,-45.50292539184953,0.1253918,107.04,0.142857143,0.5,0.027,6.677811946,0.036941389,0.008,124.93
13499,-45.52241332288401,0.1253918,107.19,0.142857143,0.5,0.031,15.02203711,0.037260027,0.006,124.71
13500,-45.4767261829653,0.1230284,107.18,0.144927536,0.49,0.032,9.99423406,0.036146554,0.003,124.57
13501,-45.5174263322884,0.1253918,107.28,0.136690647,0.5,0.025,5.462482124,0.040923249,0.005,129.36
13502,-45.514435736677115,0.1253918,107.34,0.142857143,0.5,0.03,14.66585933,0.039045537,0.006,129.34
13503,-45.489702839116724,0.1230284,107.38,0.138686131,0.49,0.032,6.61133373,0.036999183,0.003,124.17
13504,-45.54477700787402,0.1244094,107.33,0.151079137,0.49,0.02,6.547245309,0.037323388,0.0,127.27
13505,-45.55300409448819,0.1244094,107.24,0.151079137,0.49,0.047,13.07543415,0.045237353,0.019,135.84
13506,-45.50996739811912,0.1253918,107.23,0.142857143,0.5,0.033,7.378144812,0.037742485,0.009,134.24
13507,-45.48176735015773,0.1230284,107.29,0.132352941,0.49,0.035,7.905625665,0.042120243,0.025,131.79
13508,-45.56443952755905,0.1244094,107.36,0.151079137,0.49,0.035,5.738096674,0.038352743,0.014,126.11
13509,-45.51641097178683,0.1253918,107.3,0.142857143,0.5,0.022,7.856786386,0.036053133,0.006,131.97
13510,-45.51835877742946,0.1253918,107.39,0.142857143,0.5,0.036,7.692699451,0.039554471,0.019,124.09
13511,-45.51902680250784,0.1253918,107.4,0.142857143,0.5,0.031,8.41681217,0.040257729,0.003,131.25
13512,-45.5135473354232,0.1253918,107.46,0.136690647,0.5,0.017,6.208070293,0.035898181,0.006,124.35
13513,-45.511781818181824,0.1253918,107.33,0.142857143,0.5,0.038,6.463463942,0.04101671,0.005,133.49
13514,-45.483819400630914,0.1230284,107.23,0.144927536,0.49,0.017,7.412638879,0.036546496,0.002,134.93
13515,-45.517639778129954,0.1220285,107.09,0.153284672,0.48,0.025,7.977798832,0.041699504,0.0,127.22
13516,-45.516770062695926,0.1253918,107.5,0.142857143,0.5,0.025,8.915605615,0.038510555,0.003,135.92
13517,-45.43219779527559,0.1228346,107.22,0.131386861,0.5,0.024,15.01513494,0.04169193,0.0,129.33
13518,-45.48384258675079,0.1230284,107.17,0.144927536,0.49,0.046,3.327374011,0.044419141,0.005,130.83
13519,-45.52850344827586,0.1253918,107.61,0.142857143,0.5,0.045,4.836638086,0.040859934,0.013,136.36
13520,-45.48248611987382,0.1230284,107.42,0.144927536,0.49,0.041,1.961909317,0.042117667,0.008,134.81
13521,-45.51299263322884,0.1253918,107.4,0.142857143,0.5,0.038,12.64722844,0.04140054,0.019,125.89
13522,-45.5193263322884,0.1253918,107.13,0.142857143,0.5,0.034,6.097159343,0.038889554,0.009,126.06
13523,-45.49752884012539,0.1253918,107.2,0.136690647,0.5,0.03,10.59103762,0.039225508,0.006,133.42
13524,-45.50902445141066,0.1253918,107.41,0.142857143,0.5,0.033,7.543791341,0.03864063,0.006,130.11
13525,-45.51108009404389,0.1253918,107.41,0.142857143,0.5,0.034,11.20426063,0.038356859,0.011,135.63
13526,-45.52711818181818,0.1253918,107.32,0.142857143,0.5,0.022,8.727705243,0.03627878,0.0,133.28
13527,-45.51871489028213,0.1253918,107.2,0.142857143,0.5,0.031,12.69984288,0.039416755,0.0,132.84
13528,-45.51359373040752,0.1253918,107.2,0.142857143,0.5,0.033,6.08840792,0.03884222,0.009,131.43
13529,-45.51506457680251,0.1253918,107.37,0.142857143,0.5,0.031,12.65876034,0.042533479,0.003,129.19
13530,-45.50358777429467,0.1253918,107.13,0.142857143,0.5,0.022,3.430506001,0.035977077,0.003,123.94
13531,-45.51671630094044,0.1253918,107.05,0.142857143,0.5,0.034,6.852394467,0.037871532,0.016,124.56
13532,-45.49793213166144,0.1253918,107.31,0.142857143,0.5,0.025,4.877371065,0.035568176,0.0,124.37
13533,-45.51285282131661,0.1253918,107.19,0.142857143,0.5,0.014,11.17318107,0.033905646,0.002,132.39
13534,-45.51064043887148,0.1253918,107.5,0.142857143,0.5,0.027,5.526631231,0.037641463,0.006,134.5
13535,-45.51755062695925,0.1253918,106.97,0.142857143,0.5,0.052,5.06114633,0.043779078,0.008,133.67
13536,-45.55439937007874,0.1244094,107.32,0.151079137,0.49,0.035,9.998822232,0.039557492,0.003,126.28
13537,-45.49704561403509,0.1196172,107.21,0.155555556,0.47,0.021,6.429391622,0.035826891,0.006,131.87
13538,-45.47964779179811,0.1230284,107.34,0.138686131,0.49,0.033,3.668196334,0.042647634,0.0,133.69
13539,-45.521079780564264,0.1253918,107.42,0.142857143,0.5,0.041,18.74599128,0.040834461,0.016,130.99
13540,-45.43642188976378,0.1228346,107.16,0.137681159,0.5,0.022,4.607736512,0.036967007,0.0,136.0
13541,-45.52089137931034,0.1253918,107.22,0.142857143,0.5,0.022,10.44422879,0.036033648,0.002,132.81
13542,-45.48730094637224,0.1230284,107.38,0.144927536,0.49,0.027,12.29102227,0.039884139,0.0,131.97
13543,-45.51317946708464,0.1253918,107.16,0.142857143,0.5,0.045,3.205055739,0.040666061,0.002,134.0
13544,-45.512015203761756,0.1253918,107.26,0.142857143,0.5,0.047,8.996134727,0.04303478,0.002,134.39
13545,-45.520426802507835,0.1253918,107.37,0.142857143,0.5,0.042,5.384642706,0.040172523,0.011,124.82
13546,-45.49737965299685,0.1230284,107.28,0.138686131,0.49,0.06,7.893517412,0.043693669,0.017,125.17
13547,-45.507412695924764,0.1253918,107.16,0.136690647,0.5,0.031,5.399284363,0.039459039,0.017,131.35
13548,-45.5141197492163,0.1253918,107.41,0.136690647,0.5,0.027,6.778608535,0.037371128,0.003,132.48
13549,-45.519563009404386,0.1253918,107.33,0.142857143,0.5,0.028,4.969360929,0.038353713,0.0,133.45
13550,-45.51492429467085,0.1253918,107.23,0.142857143,0.5,0.024,13.78219706,0.038747704,0.0,132.77
13551,-45.50758181818182,0.1253918,107.13,0.142857143,0.5,0.03,5.864574837,0.04398445,0.009,132.93
13552,-45.50627147335423,0.1253918,107.33,0.142857143,0.5,0.039,7.28734635,0.040256351,0.02,133.47
13553,-45.52343918495298,0.1253918,107.27,0.142857143,0.5,0.028,9.350163747,0.037039738,0.003,126.08
13554,-45.50571692789969,0.1253918,107.39,0.136690647,0.5,0.025,5.831674821,0.036505749,0.014,133.31
13555,-45.488319400630914,0.1230284,107.31,0.144927536,0.49,0.041,7.591673413,0.040999882,0.003,132.27
13556,-45.52359247648903,0.1253918,107.33,0.142857143,0.5,0.045,3.82652492,0.040835991,0.017,125.41
13557,-45.490248264984224,0.1230284,107.26,0.144927536,0.49,0.027,6.833523579,0.039626231,0.0,127.74
13558,-45.5503062992126,0.1244094,107.24,0.151079137,0.49,0.038,6.893001137,0.040210915,0.008,130.7
13559,-45.51802147335423,0.1253918,106.95,0.142857143,0.5,0.03,13.45539738,0.037957438,0.022,132.22
13560,-45.222375,0.1234568,107.3,0.243902439,0.32,0.148,8.148342102,0.062292943,0.015,125.92
13561,-45.24763148148148,0.1234568,107.75,0.222222222,0.32,0.083,5.239455898,0.049208835,0.015,125.53
13562,-45.25087160493827,0.1234568,107.49,0.243902439,0.32,0.12,13.83395887,0.05258141,0.0,130.47
13563,-45.25045925925926,0.1234568,107.8,0.234567901,0.32,0.123,10.66693941,0.049081703,0.019,134.63
13564,-45.24145956790124,0.1234568,107.13,0.243902439,0.32,0.102,12.7547361,0.050468824,0.031,132.46
13565,-45.23327469135803,0.1234568,107.32,0.234567901,0.32,0.142,7.999812449,0.058229463,0.003,134.75
13566,-45.25233549382716,0.1234568,107.09,0.243902439,0.32,0.099,8.592939654,0.046209608,0.006,132.8
13567,-45.25673086419753,0.1234568,107.57,0.243902439,0.32,0.127,11.77359703,0.057921926,0.015,131.36
13568,-45.24228271604938,0.1234568,107.6,0.225,0.32,0.083,11.63273976,0.043042668,0.019,131.54
13569,-45.24570462962963,0.1234568,107.33,0.243902439,0.32,0.13,9.41416493,0.051215752,0.025,130.19
13570,-45.250314814814814,0.1234568,107.53,0.243902439,0.32,0.111,8.52182512,0.047325988,0.019,133.33
13571,-45.24141512345679,0.1234568,107.2,0.243902439,0.32,0.111,9.421180135,0.04952605,0.009,133.77
13572,-45.038700000000006,0.1159875,107.58,0.240506329,0.3,0.103,13.73078997,0.052711199,0.0,127.53
13573,-45.249197839506174,0.1234568,107.59,0.243902439,0.32,0.127,13.20361937,0.055304981,0.0,125.15
13574,-45.24828055555555,0.1234568,106.99,0.225,0.32,0.09,12.04846371,0.051124249,0.012,127.14
13575,-45.24223117283951,0.1234568,107.4,0.243902439,0.32,0.117,13.59157991,0.048532942,0.022,131.23
13576,-45.22904228395061,0.1234568,107.48,0.234567901,0.32,0.108,5.869835055,0.046295975,0.009,132.62
13577,-45.242034259259256,0.1234568,107.38,0.243902439,0.32,0.151,9.031276199,0.054045852,0.068,124.33
13578,-45.239386111111116,0.1234568,107.29,0.243902439,0.32,0.182,6.337757625,0.060003485,0.012,134.99
13579,-45.242864506172836,0.1234568,107.49,0.225,0.32,0.127,8.58996026,0.050946178,0.006,125.06
13580,-45.246971296296294,0.1234568,107.05,0.234567901,0.32,0.145,5.947183838,0.060371929,0.049,131.82
13581,-45.22751481481481,0.1234568,107.31,0.243902439,0.32,0.142,13.1689063,0.059424655,0.056,132.94
13582,-45.24394259259259,0.1234568,107.67,0.222222222,0.32,0.173,10.38062236,0.061082209,0.019,133.76
13583,-45.256851234567904,0.1234568,107.75,0.243902439,0.32,0.173,9.801461089,0.056510805,0.074,132.15
13584,-45.254315432098764,0.1234568,107.83,0.243902439,0.32,0.096,9.028171468,0.047712922,0.019,138.6
13585,-45.33404080996885,0.1214953,107.56,0.25,0.3,0.081,10.60051244,0.047615696,0.003,135.13
13586,-45.229345061728395,0.1234568,107.18,0.243902439,0.32,0.167,7.975166866,0.061166517,0.028,129.59
13587,-45.180855,0.11875,107.73,0.25,0.3,0.184,11.66499841,0.061820593,0.069,124.28
13588,-45.264252469135805,0.1234568,107.75,0.243902439,0.32,0.151,3.274958704,0.06502363,0.052,126.36
13589,-45.244762962962966,0.1234568,107.43,0.243902439,0.32,0.151,5.367425079,0.063544566,0.062,132.5
13590,-45.238554629629625,0.1234568,107.14,0.243902439,0.32,0.099,13.02497512,0.04989925,0.043,131.38
13591,-45.2473799382716,0.1234568,107.28,0.243902439,0.32,0.114,14.19166987,0.050083824,0.022,135.29
13592,-45.22919043209877,0.1234568,107.2,0.243902439,0.32,0.08,14.29563278,0.047813124,0.009,134.75
13593,-45.233016975308644,0.1234568,107.56,0.243902439,0.32,0.21,14.13181938,0.065471605,0.04,132.44
13594,-45.24244351851852,0.1234568,107.18,0.243902439,0.32,0.114,15.15505937,0.052031212,0.028,133.74
13595,-45.25132006172839,0.1234568,106.89,0.243902439,0.32,0.114,7.731816293,0.051986981,0.025,128.43
13596,-45.24528549382716,0.1234568,107.44,0.243902439,0.32,0.21,12.79023729,0.065012621,0.065,133.73
13597,-45.1787815625,0.11875,107.59,0.25,0.3,0.184,4.118996367,0.062227285,0.044,129.79
13598,-45.25275987654321,0.1234568,107.26,0.243902439,0.32,0.108,14.50336898,0.055558004,0.037,132.24
13599,-45.07999408099688,0.1183801,107.44,0.227848101,0.31,0.075,6.840234666,0.044715522,0.0,132.23
13600,-45.24693240740741,0.1234568,107.43,0.234567901,0.32,0.108,10.05275819,0.047876431,0.025,131.98
13601,-45.24976759259259,0.1234568,107.35,0.234567901,0.32,0.08,12.94699698,0.053644697,0.031,132.94
13602,-45.24005370370371,0.1234568,106.98,0.243902439,0.32,0.117,6.074714599,0.053870818,0.006,126.84
13603,-45.2380938271605,0.1234568,107.73,0.234567901,0.32,0.123,7.504535116,0.053470407,0.012,133.24
13604,-45.326161059190035,0.1214953,107.95,0.259259259,0.3,0.174,8.295641723,0.058649197,0.05,127.39
13605,-45.23711049382716,0.1234568,107.53,0.234567901,0.32,0.08,11.74331256,0.046132814,0.015,132.02
13606,-45.23968580246913,0.1234568,107.53,0.243902439,0.32,0.194,4.63061833,0.060476209,0.065,128.24
13607,-45.25100895061728,0.1234568,107.82,0.225,0.32,0.052,13.32511221,0.056162757,0.0,133.01
13608,-45.30738598130841,0.1214953,107.47,0.25,0.3,0.109,12.61321153,0.053481616,0.006,126.18
13609,-45.071338940809966,0.1183801,107.44,0.2375,0.31,0.078,10.27466956,0.050195687,0.0,133.59
13610,-45.24447160493827,0.1234568,107.15,0.243902439,0.32,0.083,15.1313705,0.049593177,0.009,137.0
13611,-45.23586975308642,0.1234568,107.42,0.243902439,0.32,0.167,5.654780216,0.061445014,0.025,125.89
13612,-45.24030740740741,0.1234568,107.66,0.2125,0.32,0.09,11.12907648,0.053387436,0.009,134.68
13613,-45.242061728395065,0.1234568,107.23,0.234567901,0.32,0.117,7.766060437,0.053850514,0.0,133.14
13614,-45.31869439252336,0.1214953,107.33,0.240506329,0.3,0.112,6.894307001,0.055195914,0.0,126.64
13615,-45.25156697530864,0.1234568,107.42,0.225,0.32,0.09,10.95585357,0.04294177,0.006,124.5
13616,-45.24928611111111,0.1234568,107.22,0.234567901,0.32,0.151,10.56550612,0.054254076,0.034,124.72
13617,-45.053184012539184,0.1159875,107.13,0.240506329,0.3,0.125,8.811004968,0.058516143,0.0,131.66
13618,-45.23799969135803,0.1234568,107.39,0.234567901,0.32,0.065,10.00053664,0.048402516,0.009,131.3
13619,-45.24189598765432,0.1234568,107.11,0.243902439,0.32,0.102,10.66723023,0.046289503,0.028,133.3
13620,-45.23476265432099,0.1234568,107.13,0.243902439,0.32,0.139,7.803171858,0.050160431,0.046,133.36
13621,-45.24879475308642,0.1234568,107.18,0.243902439,0.32,0.127,13.22711861,0.054007932,0.04,133.75
13622,-45.23167654320988,0.1234568,107.72,0.243902439,0.32,0.142,14.01634512,0.056994886,0.034,132.73
13623,-45.24588333333333,0.1234568,107.76,0.243902439,0.32,0.133,13.71270024,0.048777237,0.019,131.97
13624,-45.25360617283951,0.1234568,107.36,0.243902439,0.32,0.117,8.805861437,0.056760939,0.022,132.86
13625,-45.22758209876543,0.1234568,107.26,0.243902439,0.32,0.093,12.24571105,0.042602677,0.0,131.9
13626,-45.231529629629634,0.1234568,107.41,0.243902439,0.32,0.093,9.32267977,0.050882977,0.006,123.86
13627,-45.255491975308644,0.1234568,107.73,0.234567901,0.32,0.117,9.101719643,0.055809227,0.006,128.92
13628,-45.24074567901234,0.1234568,107.5,0.234567901,0.32,0.108,11.7868928,0.047929174,0.015,131.47
13629,-45.24382438271605,0.1234568,107.47,0.234567901,0.32,0.12,11.369593,0.058440074,0.015,133.61
13630,-45.23425833333334,0.1234568,107.65,0.243902439,0.32,0.074,11.23632775,0.047309533,0.015,130.49
13631,-45.235340123456794,0.1234568,107.07,0.243902439,0.32,0.09,8.233567346,0.046455622,0.031,132.74
13632,-45.23631388888889,0.1234568,107.65,0.243902439,0.32,0.139,9.384869928,0.053905192,0.059,133.14
13633,-45.24416296296296,0.1234568,107.28,0.234567901,0.32,0.111,7.751698702,0.046919552,0.012,124.94
13634,-45.06871744548287,0.1183801,107.5,0.2375,0.31,0.09,10.39394586,0.041589899,0.0,126.82
13635,-45.24547901234568,0.1234568,106.99,0.243902439,0.32,0.099,8.595925113,0.052407881,0.0,133.31
13636,-45.24924413580247,0.1234568,107.38,0.243902439,0.32,0.191,12.20735467,0.06575362,0.015,132.84
