,Fermi_energy,C-C-C_C-sp2-C:error,C-O_sp3-strained:mean_value,O_concentration,prox_density_ether_std,ether_concentration,sp2-like_n11_m1,sp2-like_n7_m1,sp2-like_n10_m7,H-O_coordination_number,Ixx_bar_O_area
16959,-5.447,5.5,0.1467,0.2484277,0.610886138,0.253164557,0.038,0.053,0.0,1.0,0.00482837
16960,-5.9829,7.25,0.1461,0.2666667,0.727289469,0.481012658,0.237,0.05,0.0,1.0,0.004891184
16961,-5.1488,4.26,0.146,0.25,0.493355065,0.210526316,0.025,0.016,0.019,1.0,0.004697282
16962,-5.3672,4.55,0.1468,0.2492114,0.52766559,0.265822785,0.025,0.025,0.009,1.0,0.00442124
16963,-5.3381,4.82,0.1461,0.2468354,0.580152975,0.256410256,0.073,0.038,0.003,1.0,0.004805851
16964,-5.8195,5.23,0.1459,0.2666667,0.83399631,0.5,0.157,0.053,0.0,1.0,0.004839028
16965,-5.2852,4.69,0.1458,0.25,0.333506333,0.25,0.084,0.041,0.006,1.0,0.004694074
16966,-5.7255,5.64,0.1457,0.2666667,0.776290302,0.493670886,0.277,0.073,0.0,1.0,0.004793348
16967,-5.322,5.36,0.1466,0.25,0.475956044,0.230769231,0.081,0.028,0.013,1.0,0.004403112
16968,-5.9422,11.15,0.1453,0.2857143,0.960980627,0.75,0.182,0.021,0.0,1.0,0.00511852
16969,-5.3615,5.03,0.146,0.25,0.663702793,0.220779221,0.044,0.034,0.022,1.0,0.005044087
16970,-5.4673,4.12,0.1464,0.2492114,0.514599923,0.233766234,0.038,0.044,0.016,1.0,0.00479272
16971,-5.4545,5.46,0.1465,0.25,0.442370833,0.25,0.113,0.047,0.006,1.0,0.004790253
16972,-5.8528,10.46,0.1454,0.2857143,1.007632926,0.75,0.104,0.014,0.0,1.0,0.004964278
16973,-5.7735,5.94,0.1458,0.261745,0.691112772,0.480519481,0.134,0.037,0.007,1.0,0.004536153
16974,-5.3595,5.02,0.147,0.2492114,0.55991904,0.265822785,0.082,0.035,0.0,1.0,0.004580809
16975,-5.7392,5.64,0.1457,0.2666667,0.674559213,0.493670886,0.243,0.04,0.003,1.0,0.005079761
16976,-5.8792,10.82,0.1456,0.2857143,0.992113111,0.75,0.196,0.021,0.0,1.0,0.00521976
16977,-5.7507,5.09,0.1456,0.2857143,0.999307454,0.734177215,0.229,0.039,0.0,1.0,0.00501424
16978,-5.7747,5.21,0.1455,0.2666667,0.712512695,0.487179487,0.307,0.067,0.01,1.0,0.005222366
16979,-5.1048,5.34,0.1468,0.25,0.512555125,0.227848101,0.056,0.009,0.0,1.0,0.004825202
16980,-5.765,5.18,0.146,0.2666667,0.714397729,0.5,0.31,0.067,0.0,1.0,0.005036677
16981,-5.3415,5.83,0.1466,0.25,0.544149098,0.25,0.069,0.013,0.009,1.0,0.004217972
16982,-5.856,5.29,0.1455,0.2659933,0.689417953,0.512820513,0.205,0.04,0.003,1.0,0.004701951
16983,-5.5255,4.96,0.1456,0.25,0.430959865,0.240506329,0.05,0.028,0.0,1.0,0.00473818
16984,-5.6159,4.27,0.1466,0.2452229,0.424892898,0.226666667,0.022,0.032,0.0,1.0,0.004688636
16985,-5.9846,6.71,0.1457,0.2857143,1.036472249,0.75,0.261,0.032,0.0,1.0,0.00499476
16986,-5.3583,4.58,0.1466,0.25,0.467814811,0.240506329,0.122,0.05,0.006,1.0,0.004661996
16987,-5.4333,5.96,0.1459,0.25,0.475766408,0.25,0.128,0.028,0.0,1.0,0.004654576
16988,-5.7379,4.49,0.1455,0.25,0.485309062,0.240506329,0.041,0.022,0.009,1.0,0.004349623
16989,-5.8812,6.75,0.1454,0.2857143,1.002145048,0.75,0.225,0.032,0.0,1.0,0.005088966
16990,-5.6586,5.36,0.1458,0.2666667,0.803615247,0.5,0.17,0.05,0.0,1.0,0.004789145
16991,-5.9534,5.83,0.1459,0.2666667,0.776864222,0.487179487,0.237,0.06,0.003,1.0,0.004989737
16992,-5.8907,5.78,0.1455,0.2666667,0.731204341,0.493670886,0.223,0.047,0.003,1.0,0.00498591
16993,-5.4414,4.82,0.1463,0.25,0.492584245,0.240506329,0.019,0.022,0.009,1.0,0.004806208
16994,-5.351,4.05,0.1472,0.25,0.564115097,0.25,0.044,0.019,0.003,1.0,0.004758915
16995,-5.8971,5.82,0.1459,0.2666667,0.747412697,0.5,0.293,0.067,0.0,1.0,0.004957163
16996,-5.7917,5.66,0.1463,0.261745,0.680289372,0.487179487,0.285,0.06,0.007,1.0,0.005045172
16997,-5.7437,4.5,0.1458,0.2666667,0.743833675,0.493670886,0.183,0.053,0.0,1.0,0.00490203
16998,-5.7404,6.5,0.1459,0.2666667,0.671491528,0.5,0.213,0.053,0.0,1.0,0.004811727
16999,-5.9862,7.74,0.1453,0.2857143,0.991956513,0.75,0.143,0.021,0.0,1.0,0.004946308
17000,-5.748,6.3,0.146,0.2666667,0.697378501,0.480519481,0.277,0.077,0.0,1.0,0.00482272
17001,-5.2458,5.42,0.1464,0.25,0.520743774,0.240506329,0.1,0.034,0.013,1.0,0.004951075
17002,-5.756,5.52,0.1461,0.2666667,0.683939638,0.493670886,0.2,0.06,0.0,1.0,0.004754015
17003,-5.9499,5.6,0.1459,0.2666667,0.743820868,0.5,0.393,0.087,0.0,1.0,0.005144276
17004,-5.5241,5.47,0.146,0.25,0.513742376,0.25,0.075,0.041,0.0,1.0,0.004792714
17005,-5.3416,5.15,0.1467,0.25,0.411783298,0.25,0.05,0.025,0.009,1.0,0.004916954
17006,-5.9875,6.76,0.1454,0.2857143,1.019502585,0.75,0.239,0.032,0.0,1.0,0.004823174
17007,-5.5127,6.37,0.1462,0.2666667,0.754805738,0.487179487,0.203,0.04,0.003,1.0,0.004656064
17008,-5.6814,4.36,0.1455,0.2857143,1.018235436,0.75,0.232,0.025,0.0,1.0,0.00514505
17009,-5.7899,6.95,0.1457,0.2857143,0.952899694,0.75,0.239,0.036,0.0,1.0,0.005003616
17010,-5.9453,5.53,0.1461,0.2619048,0.715233809,0.519480519,0.15,0.041,0.0,1.0,0.004757521
17011,-5.7177,5.69,0.1463,0.2666667,0.736665531,0.461538462,0.17,0.053,0.0,1.0,0.005119917
17012,-5.4997,4.0,0.147,0.25,0.477042949,0.240506329,0.059,0.028,0.013,1.0,0.004836446
17013,-5.4393,5.12,0.1457,0.25,0.554035252,0.25,0.047,0.028,0.003,1.0,0.004394039
17014,-5.9935,4.83,0.1457,0.2651007,0.693657315,0.493506494,0.289,0.091,0.0,1.0,0.004693945
17015,-5.534,5.45,0.1459,0.25,0.479297604,0.25,0.072,0.041,0.013,1.0,0.004636869
17016,-5.7777,5.49,0.1457,0.2666667,0.759490645,0.5,0.26,0.053,0.0,1.0,0.004845894
17017,-5.5559,4.24,0.1461,0.2492114,0.595632575,0.256410256,0.06,0.035,0.003,1.0,0.004762835
17018,-5.9413,5.48,0.1459,0.2666667,0.758145026,0.5,0.203,0.047,0.0,1.0,0.005237844
17019,-5.6483,5.29,0.146,0.25,0.453657403,0.25,0.025,0.044,0.006,1.0,0.004689025
17020,-5.6603,4.15,0.146,0.2666667,0.813896132,0.487179487,0.283,0.06,0.0,1.0,0.004744267
17021,-5.9499,4.68,0.1456,0.2666667,0.784724061,0.480519481,0.23,0.053,0.003,1.0,0.004737718
17022,-5.7067,5.2,0.1463,0.2666667,0.835712394,0.493670886,0.21,0.067,0.0,1.0,0.004989403
17023,-5.5877,5.76,0.1461,0.2666667,0.634816134,0.493670886,0.183,0.043,0.003,1.0,0.004603193
17024,-5.672,5.09,0.1458,0.2666667,0.708686072,0.493670886,0.297,0.057,0.0,1.0,0.004603212
17025,-5.436,4.89,0.146,0.2666667,0.713487567,0.493670886,0.247,0.067,0.003,1.0,0.004941949
17026,-5.0884,5.36,0.1472,0.25,0.507358795,0.25,0.047,0.034,0.003,1.0,0.004540169
17027,-5.5538,6.48,0.1462,0.2666667,0.648330894,0.5,0.277,0.05,0.0,1.0,0.004385665
17028,-5.884,4.86,0.146,0.2666667,0.773958078,0.487179487,0.21,0.06,0.0,1.0,0.004868542
17029,-5.6887,9.47,0.1455,0.2857143,0.980357154,0.75,0.193,0.032,0.0,1.0,0.005175674
17030,-5.3094,5.66,0.1464,0.25,0.489231271,0.25,0.078,0.031,0.003,1.0,0.004830143
17031,-5.9402,4.64,0.146,0.2666667,0.750703232,0.493670886,0.217,0.06,0.0,1.0,0.004862335
17032,-5.8422,4.28,0.1457,0.2666667,0.81361408,0.487179487,0.217,0.06,0.0,1.0,0.004649376
17033,-5.6316,5.86,0.1457,0.2666667,0.698724687,0.481012658,0.17,0.047,0.003,1.0,0.004752556
17034,-5.6776,3.93,0.1454,0.2857143,1.020305383,0.75,0.154,0.025,0.0,1.0,0.005131774
17035,-5.7313,5.37,0.1458,0.2666667,0.814031004,0.5,0.217,0.067,0.0,1.0,0.004628765
17036,-5.5431,4.69,0.1463,0.2484277,0.547566816,0.243589744,0.113,0.031,0.019,1.0,0.004549829
17037,-5.6467,6.18,0.1458,0.2666667,0.709203817,0.493670886,0.213,0.05,0.0,1.0,0.004891912
17038,-5.7135,7.47,0.1462,0.2666667,0.761230908,0.5,0.253,0.073,0.0,1.0,0.00498229
17039,-5.5489,5.98,0.1462,0.25,0.434496226,0.25,0.078,0.031,0.0,1.0,0.004710525
17040,-5.2886,5.31,0.1462,0.2626263,0.696043328,0.5,0.256,0.054,0.0,1.0,0.005262347
17041,-5.9117,5.77,0.1461,0.2626263,0.665753538,0.473684211,0.229,0.067,0.003,1.0,0.004568129
17042,-5.8424,10.33,0.1454,0.2841727,0.976100228,0.759493671,0.209,0.025,0.0,1.0,0.005202221
17043,-5.2379,5.71,0.1465,0.25,0.419050805,0.240506329,0.028,0.022,0.003,1.0,0.004318751
17044,-5.2761,5.64,0.1467,0.2468354,0.443420882,0.256410256,0.073,0.028,0.013,1.0,0.004694581
17045,-5.2975,4.41,0.1463,0.2484277,0.551058427,0.253164557,0.019,0.028,0.003,1.0,0.004802754
17046,-5.7774,5.55,0.1459,0.2626263,0.644696476,0.493506494,0.246,0.051,0.0,1.0,0.00441798
17047,-5.4223,5.38,0.1464,0.2468354,0.572236832,0.256410256,0.06,0.019,0.019,1.0,0.00526573
17048,-5.0698,5.21,0.1462,0.2484277,0.434572227,0.253164557,0.069,0.031,0.006,1.0,0.004699614
17049,-5.7335,5.28,0.146,0.2619048,0.768731042,0.506493506,0.252,0.048,0.007,1.0,0.004156953
17050,-5.2509,4.68,0.1461,0.25,0.463565725,0.25,0.044,0.025,0.006,1.0,0.004743991
17051,-5.4248,4.55,0.1464,0.25,0.514943732,0.240506329,0.072,0.041,0.0,1.0,0.004564342
17052,-5.2912,9.66,0.1456,0.2857143,1.027742512,0.75,0.111,0.011,0.0,1.0,0.004723663
17053,-5.941,6.27,0.1454,0.2857143,1.017609347,0.75,0.2,0.029,0.0,1.0,0.004822996
17054,-5.5908,5.31,0.1461,0.2666667,0.742229807,0.493670886,0.17,0.05,0.0,1.0,0.004954171
17055,-5.3125,5.11,0.1466,0.2484277,0.493459641,0.253164557,0.085,0.028,0.013,1.0,0.00487879
17056,-5.4232,4.14,0.1455,0.25,0.567519452,0.25,0.041,0.009,0.016,1.0,0.004238213
17057,-5.5107,4.71,0.1464,0.25,0.454600027,0.230769231,0.094,0.025,0.013,1.0,0.004879651
17058,-5.9994,6.06,0.1457,0.2666667,0.700281305,0.493670886,0.247,0.06,0.0,1.0,0.004637569
17059,-5.2785,5.76,0.1466,0.25,0.533607368,0.240506329,0.044,0.025,0.0,1.0,0.004602766
17060,-5.4108,4.37,0.1465,0.2492114,0.395508815,0.256410256,0.079,0.035,0.028,1.0,0.004677072
17061,-5.3309,5.46,0.1466,0.2452229,0.473567663,0.25974026,0.061,0.038,0.013,1.0,0.004593179
17062,-5.5204,5.89,0.1458,0.2666667,0.747934296,0.5,0.27,0.07,0.0,1.0,0.004693593
17063,-5.7041,4.19,0.1455,0.2444444,0.361413794,0.236842105,0.029,0.029,0.025,1.0,0.00462588
17064,-5.9378,7.6,0.1454,0.2857143,0.981247109,0.75,0.236,0.039,0.0,1.0,0.005102865
17065,-5.6948,5.14,0.147,0.25,0.489540912,0.25,0.053,0.041,0.006,1.0,0.004818668
17066,-5.9189,7.31,0.1456,0.2857143,1.028354982,0.75,0.257,0.036,0.0,1.0,0.005030198
17067,-5.1995,5.18,0.1475,0.25,0.453169272,0.240506329,0.069,0.022,0.0,1.0,0.004784556
17068,-5.4979,4.87,0.1462,0.25,0.489943532,0.220779221,0.019,0.031,0.006,1.0,0.00483776
17069,-5.8008,3.84,0.1462,0.2468354,0.499833756,0.246753247,0.041,0.025,0.022,1.0,0.004902766
17070,-5.3849,5.52,0.1468,0.25,0.373731148,0.240506329,0.062,0.037,0.0,1.0,0.004899156
17071,-5.3418,5.21,0.1467,0.25,0.400689798,0.25,0.081,0.025,0.0,1.0,0.00486183
17072,-5.3694,4.84,0.1467,0.25,0.498958026,0.25,0.053,0.028,0.003,1.0,0.004909562
17073,-5.6031,5.27,0.1461,0.25,0.582776288,0.25,0.069,0.028,0.022,1.0,0.004634286
17074,-5.3173,5.82,0.1459,0.2666667,0.731321189,0.467532468,0.247,0.05,0.007,1.0,0.004386125
17075,-5.9004,4.95,0.1455,0.2666667,0.781311447,0.5,0.16,0.043,0.0,1.0,0.004956748
17076,-5.8621,4.62,0.1459,0.2666667,0.828384877,0.487179487,0.197,0.053,0.007,1.0,0.00498312
17077,-5.6773,5.14,0.1459,0.25,0.400062891,0.240506329,0.047,0.028,0.0,1.0,0.004803074
17078,-5.8149,4.52,0.1462,0.2585034,0.768224031,0.472972973,0.316,0.071,0.017,1.0,0.004825426
17079,-5.4527,4.96,0.1464,0.2492114,0.48086439,0.265822785,0.11,0.032,0.025,1.0,0.004793412
17080,-5.6001,3.84,0.1468,0.2492114,0.496378777,0.256410256,0.041,0.032,0.009,1.0,0.005144966
17081,-5.7483,4.51,0.1455,0.2492114,0.649380083,0.256410256,0.041,0.025,0.003,1.0,0.004573217
17082,-5.5497,6.08,0.1458,0.2666667,0.725866393,0.5,0.217,0.05,0.003,1.0,0.00489441
17083,-5.6092,5.67,0.146,0.25,0.444336443,0.230769231,0.031,0.034,0.0,1.0,0.0046229
17084,-5.3317,5.32,0.1461,0.247619,0.601673075,0.269230769,0.032,0.019,0.019,1.0,0.004743358
17085,-5.7907,4.84,0.1458,0.2666667,0.792536094,0.493670886,0.173,0.053,0.003,1.0,0.005197902
17086,-5.8,5.26,0.1464,0.2666667,0.725529667,0.5,0.267,0.09,0.0,1.0,0.004822454
17087,-5.4983,4.39,0.1458,0.2444444,0.596389382,0.246753247,0.032,0.019,0.025,1.0,0.004720013
17088,-5.7105,6.24,0.1455,0.2857143,0.986760459,0.746835443,0.189,0.039,0.0,1.0,0.005003176
17089,-5.7249,5.75,0.1466,0.2666667,0.70544943,0.474358974,0.223,0.053,0.003,1.0,0.004742067
17090,-5.6774,6.25,0.1463,0.2666667,0.702283999,0.5,0.313,0.073,0.0,1.0,0.004880853
17091,-5.5222,7.13,0.1457,0.2857143,1.049074683,0.75,0.182,0.029,0.0,1.0,0.004939484
17092,-5.4296,5.15,0.1468,0.2452229,0.494419298,0.25,0.019,0.022,0.0,1.0,0.004460277
17093,-5.2952,5.3,0.1464,0.25,0.596905325,0.25,0.059,0.034,0.009,1.0,0.004491677
17094,-5.5085,4.54,0.1468,0.2468354,0.497400049,0.246753247,0.051,0.028,0.006,1.0,0.004740176
17095,-5.3277,5.21,0.1468,0.2484277,0.534945794,0.253164557,0.047,0.025,0.0,1.0,0.005108683
17096,-5.804,6.91,0.1457,0.2666667,0.691560742,0.5,0.31,0.053,0.0,1.0,0.004742893
17097,-5.7879,7.63,0.1461,0.2666667,0.721780324,0.493670886,0.27,0.047,0.003,1.0,0.004391778
17098,-5.6015,4.36,0.1452,0.2468354,0.4918708,0.256410256,0.003,0.028,0.013,1.0,0.004718622
17099,-5.8885,4.13,0.1455,0.25,0.558455117,0.25,0.031,0.019,0.0,1.0,0.005029807
17100,-5.5215,4.51,0.1468,0.25,0.459551966,0.25,0.053,0.044,0.006,1.0,0.004490851
17101,-5.4365,4.42,0.1455,0.2815884,1.011109715,0.753246753,0.17,0.032,0.0,1.0,0.004938083
17102,-5.6617,4.52,0.1461,0.25,0.419582972,0.25,0.119,0.037,0.0,1.0,0.004681277
17103,-5.9236,9.54,0.1456,0.2857143,1.011149962,0.75,0.279,0.032,0.0,1.0,0.004952088
17104,-5.5138,4.83,0.1462,0.25,0.592227845,0.25,0.081,0.028,0.003,1.0,0.004603518
17105,-5.9237,5.31,0.1461,0.2568493,0.715403107,0.506666667,0.192,0.058,0.007,1.0,0.004853956
17106,-5.7061,5.21,0.1457,0.2666667,0.767671933,0.493670886,0.21,0.067,0.0,1.0,0.004388097
17107,-5.9827,6.82,0.1461,0.2666667,0.726220693,0.5,0.147,0.043,0.0,1.0,0.00453913
17108,-5.9617,5.88,0.1461,0.2666667,0.734912185,0.480519481,0.197,0.07,0.0,1.0,0.004866722
17109,-5.7065,5.94,0.1459,0.2635135,0.824110855,0.506493506,0.162,0.078,0.0,1.0,0.004486192
17110,-5.3764,5.54,0.1467,0.25,0.424710164,0.25,0.056,0.037,0.003,1.0,0.004754818
17111,-5.3474,4.49,0.1469,0.2492114,0.392206628,0.256410256,0.057,0.013,0.0,1.0,0.004896063
17112,-5.9048,6.03,0.1458,0.2666667,0.669663741,0.5,0.223,0.06,0.0,1.0,0.005016013
17113,-5.372,5.37,0.1461,0.25,0.436904354,0.240506329,0.028,0.022,0.003,1.0,0.004802381
17114,-5.5862,5.65,0.1461,0.2626263,0.676105595,0.453333333,0.222,0.054,0.003,1.0,0.004640455
17115,-5.7887,5.51,0.1459,0.2666667,0.648920975,0.473684211,0.24,0.06,0.0,1.0,0.005000138
17116,-5.7662,5.76,0.1454,0.2666667,0.774812837,0.493670886,0.227,0.06,0.0,1.0,0.004720583
17117,-5.9619,8.12,0.1455,0.2857143,1.037222734,0.734177215,0.168,0.025,0.0,1.0,0.00499974
17118,-5.6401,4.39,0.1459,0.2666667,0.714409229,0.467532468,0.17,0.05,0.0,1.0,0.004482289
17119,-5.5685,4.54,0.1462,0.25,0.524473883,0.25,0.066,0.022,0.003,1.0,0.004548856
17120,-5.1494,4.81,0.1474,0.2428115,0.463211431,0.25,0.048,0.022,0.016,1.0,0.004103384
17121,-5.5789,5.14,0.1459,0.25,0.424163427,0.240506329,0.05,0.044,0.003,1.0,0.004638353
17122,-5.4067,4.45,0.1461,0.2492114,0.630136061,0.256410256,0.063,0.022,0.003,1.0,0.004585514
17123,-5.2934,4.79,0.1468,0.25,0.47367206,0.230769231,0.062,0.028,0.009,1.0,0.004767109
17124,-5.605,5.67,0.1454,0.2857143,0.977760272,0.75,0.05,0.011,0.0,1.0,0.005136916
17125,-5.9561,4.99,0.1459,0.2666667,0.652750131,0.493670886,0.14,0.05,0.003,1.0,0.004922883
17126,-5.437,4.9,0.1465,0.25,0.402889293,0.240506329,0.087,0.034,0.003,1.0,0.004663788
17127,-5.3901,5.5,0.1462,0.25,0.545525567,0.240506329,0.056,0.025,0.003,1.0,0.004535867
17128,-5.3604,4.96,0.1459,0.25,0.541095883,0.240506329,0.019,0.019,0.0,1.0,0.004793302
17129,-5.9815,5.57,0.1456,0.2666667,0.676456669,0.487179487,0.22,0.077,0.0,1.0,0.005022409
17130,-5.7206,5.6,0.1453,0.2659933,0.697129132,0.518987342,0.296,0.067,0.0,1.0,0.004914135
17131,-5.813,6.23,0.1454,0.2666667,0.711518294,0.487179487,0.187,0.047,0.0,1.0,0.004893272
17132,-5.4166,4.75,0.1457,0.25,0.61718729,0.25,0.059,0.034,0.013,1.0,0.00500578
17133,-5.7687,5.55,0.1459,0.2666667,0.718899907,0.493670886,0.353,0.087,0.0,1.0,0.004919389
17134,-5.7635,5.14,0.1459,0.2666667,0.81429603,0.493670886,0.147,0.05,0.003,1.0,0.004844851
17135,-5.4283,4.92,0.1465,0.25,0.495485333,0.25,0.097,0.037,0.003,1.0,0.004821252
17136,-5.3831,4.81,0.1466,0.2468354,0.454187169,0.223684211,0.057,0.013,0.016,1.0,0.004584832
17137,-5.138,4.4,0.1469,0.2460568,0.474613734,0.223684211,0.044,0.022,0.013,1.0,0.004618872
17138,-5.5464,5.29,0.146,0.25,0.404440417,0.240506329,0.034,0.019,0.009,1.0,0.00505467
17139,-5.4131,5.49,0.1459,0.2460568,0.586741498,0.233766234,0.107,0.022,0.013,1.0,0.004021309
17140,-5.9988,6.26,0.1454,0.2857143,0.99472688,0.746835443,0.143,0.032,0.0,1.0,0.004955495
17141,-5.9635,8.17,0.1456,0.2841727,0.976019108,0.756410256,0.313,0.04,0.0,1.0,0.004754423
17142,-5.3317,4.95,0.1465,0.25,0.521892244,0.240506329,0.097,0.013,0.009,1.0,0.005017923
17143,-5.4102,5.06,0.1472,0.25,0.40596615,0.25,0.022,0.025,0.009,1.0,0.004994727
17144,-5.3543,5.32,0.1462,0.25,0.449252427,0.25,0.106,0.028,0.019,1.0,0.004884942
17145,-5.444,6.13,0.146,0.2666667,0.687834792,0.5,0.207,0.033,0.0,1.0,0.004913627
17146,-5.9358,6.03,0.1457,0.2666667,0.713802473,0.487179487,0.14,0.053,0.003,1.0,0.004855027
17147,-5.9074,8.23,0.1456,0.2857143,0.982598863,0.75,0.104,0.018,0.0,1.0,0.005162548
17148,-5.4298,6.82,0.146,0.2666667,0.743658923,0.5,0.38,0.067,0.0,1.0,0.004716968
17149,-5.6114,5.17,0.1455,0.25,0.441099246,0.227848101,0.056,0.019,0.016,1.0,0.004812722
17150,-5.4101,4.79,0.146,0.25,0.453309731,0.25,0.053,0.022,0.006,1.0,0.004690635
17151,-5.3547,6.3,0.1471,0.25,0.478004931,0.25,0.072,0.034,0.009,1.0,0.004735594
17152,-5.3796,6.48,0.1461,0.2626263,0.785621855,0.5,0.182,0.061,0.003,1.0,0.004528858
17153,-5.6297,5.46,0.146,0.2626263,0.752380756,0.472972973,0.135,0.047,0.017,1.0,0.004560439
17154,-5.8976,4.14,0.1455,0.2666667,0.754905177,0.487179487,0.18,0.053,0.0,1.0,0.004830731
17155,-5.6308,5.72,0.1455,0.2857143,0.937537494,0.75,0.079,0.014,0.0,1.0,0.004975158
17156,-5.6644,5.73,0.1463,0.2666667,0.646605279,0.473684211,0.133,0.037,0.0,1.0,0.004736004
17157,-5.509,5.73,0.1471,0.2492114,0.407203439,0.256410256,0.073,0.032,0.009,1.0,0.004563672
17158,-5.7197,4.09,0.1456,0.25,0.505367202,0.240506329,0.059,0.025,0.019,1.0,0.00463851
17159,-5.5801,4.84,0.1469,0.25,0.505786141,0.240506329,0.05,0.025,0.009,1.0,0.004634958
17160,-5.7786,5.27,0.1456,0.2666667,0.743981157,0.5,0.193,0.043,0.0,1.0,0.004573076
17161,-5.9871,4.77,0.1457,0.2666667,0.737131526,0.493670886,0.203,0.077,0.0,1.0,0.004794335
17162,-5.7988,4.95,0.1461,0.2666667,0.754678906,0.493670886,0.303,0.083,0.0,1.0,0.004703653
17163,-5.3755,5.26,0.146,0.25,0.576237527,0.25,0.075,0.041,0.003,1.0,0.004691076
17164,-5.9984,4.01,0.1455,0.2857143,1.043140907,0.743589744,0.204,0.025,0.0,1.0,0.004764955
17165,-5.7021,6.09,0.146,0.2666667,0.656413664,0.493670886,0.147,0.053,0.0,1.0,0.004938953
17166,-5.528,5.11,0.1466,0.2460568,0.551810067,0.223684211,0.019,0.016,0.022,1.0,0.004796861
17167,-5.4635,5.36,0.1461,0.2468354,0.53473308,0.236842105,0.063,0.032,0.009,1.0,0.004327082
17168,-5.9647,6.47,0.1458,0.2651007,0.721055178,0.5,0.248,0.05,0.0,1.0,0.004871934
17169,-5.7368,5.16,0.146,0.2666667,0.778902932,0.5,0.283,0.07,0.0,1.0,0.00484081
17170,-5.6445,4.95,0.146,0.2666667,0.665119512,0.493670886,0.26,0.08,0.003,1.0,0.004782187
17171,-5.747,5.08,0.1458,0.2659933,0.762851553,0.518987342,0.215,0.037,0.003,1.0,0.004501186
17172,-5.8093,6.21,0.146,0.2651007,0.714090007,0.5,0.221,0.044,0.0,1.0,0.004992698
17173,-5.1322,4.58,0.1468,0.25,0.570536485,0.25,0.081,0.041,0.013,1.0,0.004999107
17174,-5.0736,5.36,0.1469,0.25,0.374471281,0.230769231,0.072,0.041,0.003,1.0,0.004516941
17175,-5.4237,5.19,0.1464,0.2460568,0.470816742,0.223684211,0.054,0.028,0.009,1.0,0.004767461
17176,-5.3885,3.5,0.1468,0.25,0.485969331,0.240506329,0.037,0.037,0.013,1.0,0.004476735
17177,-5.9026,5.26,0.1465,0.2666667,0.688114714,0.474358974,0.183,0.053,0.007,1.0,0.004611128
17178,-5.8319,5.78,0.1462,0.2666667,0.703173073,0.5,0.283,0.07,0.0,1.0,0.004836018
17179,-5.4959,5.97,0.146,0.2666667,0.767846255,0.5,0.25,0.057,0.0,1.0,0.004634216
17180,-5.9674,4.62,0.1455,0.2857143,1.049883557,0.746835443,0.225,0.032,0.0,1.0,0.005019789
17181,-5.8188,4.59,0.1459,0.2666667,0.704121577,0.5,0.18,0.053,0.003,1.0,0.005131819
17182,-5.8846,5.35,0.146,0.2666667,0.731693455,0.5,0.237,0.037,0.007,1.0,0.004610713
17183,-5.2091,4.68,0.1469,0.25,0.570976089,0.25,0.056,0.034,0.0,1.0,0.004987203
17184,-5.2789,5.3,0.1462,0.2593857,0.691227913,0.513157895,0.14,0.048,0.003,1.0,0.004832908
17185,-5.231,4.87,0.1465,0.25,0.48747869,0.240506329,0.1,0.034,0.006,1.0,0.004955184
17186,-5.442,5.8,0.1461,0.25,0.542633307,0.25,0.103,0.044,0.006,1.0,0.004891237
17187,-5.367,5.43,0.1469,0.2460568,0.47840881,0.243589744,0.035,0.022,0.003,1.0,0.004881168
17188,-5.5353,5.82,0.1462,0.2666667,0.777051422,0.474358974,0.31,0.07,0.003,1.0,0.004864365
17189,-5.8198,5.63,0.1459,0.2666667,0.614992067,0.5,0.333,0.077,0.0,1.0,0.005130351
17190,-5.4915,5.38,0.1462,0.2444444,0.44829849,0.236842105,0.092,0.022,0.013,1.0,0.004651336
17191,-5.7532,6.87,0.1459,0.2651007,0.780798223,0.5,0.349,0.087,0.0,1.0,0.004675245
17192,-5.9369,5.91,0.1455,0.2666667,0.664424383,0.5,0.323,0.06,0.01,1.0,0.005077314
17193,-5.8822,6.27,0.1459,0.2666667,0.675376774,0.480519481,0.123,0.05,0.007,1.0,0.004524963
17194,-5.8404,5.59,0.1455,0.2666667,0.681143281,0.493670886,0.123,0.043,0.0,1.0,0.00510055
17195,-5.7972,3.62,0.1457,0.2666667,0.844454229,0.480519481,0.117,0.04,0.003,1.0,0.004664282
17196,-5.537,5.67,0.1461,0.2666667,0.755502845,0.487179487,0.247,0.053,0.0,1.0,0.005017123
17197,-5.8016,7.36,0.1459,0.2666667,0.705789181,0.5,0.217,0.047,0.0,1.0,0.004732186
17198,-5.9885,6.7,0.1456,0.2857143,0.978786038,0.75,0.329,0.039,0.0,1.0,0.004942605
17199,-5.7668,7.0,0.1456,0.2666667,0.733204627,0.481012658,0.267,0.063,0.0,1.0,0.005024911
17200,-5.7661,5.32,0.1458,0.2666667,0.726727797,0.5,0.143,0.033,0.0,1.0,0.004559529
17201,-5.8208,5.19,0.1463,0.2492114,0.434964767,0.265822785,0.057,0.035,0.003,1.0,0.004632058
17202,-5.9012,6.05,0.1457,0.2666667,0.718178149,0.5,0.21,0.05,0.0,1.0,0.004904993
17203,-5.998,8.85,0.1456,0.2857143,1.022315243,0.75,0.246,0.032,0.0,1.0,0.005006899
17204,-5.2567,4.61,0.1464,0.2468354,0.520241348,0.256410256,0.092,0.025,0.006,1.0,0.004547247
